"seed","gen","variable","value","xAM","GWAS","Trait_1","Trait_2","pair","traits"
16,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0459134990609345,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
17,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0085804183300521,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
18,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0249394658834491,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
19,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0147490203418086,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
20,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0258046374567174,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
21,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0345259613463704,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
22,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0680808517308917,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
23,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0101324213462454,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
24,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.00258896203628248,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
25,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0204250486312467,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
26,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0126467362387482,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
27,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0842184673036464,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
28,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.019512657491013,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
29,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0324130046127665,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
30,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.00848142416705713,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
31,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.023849166758513,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
32,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0175818691766419,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
33,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0338777274794156,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
34,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.00203710263108138,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
35,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0328355806469774,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
36,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.00600933301800759,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
37,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0289378652728003,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
38,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.00117512624240974,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
39,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0229931311075866,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
40,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0282823010345747,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
41,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0309101714030583,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
42,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.00744176309469586,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
43,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0214787175216138,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
44,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0354102743656962,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
45,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0176267560029258,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
46,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0193984106866383,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
47,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.00116909634751817,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
48,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0195250772026993,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
49,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0299749330545229,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
50,4,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0567865541751694,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
1,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.00891818615647494,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
2,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0300717792399076,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
3,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0319335406589866,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
4,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0185028227018259,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
5,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.025394537532817,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
6,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0224592355693019,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
7,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0164405975670738,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
8,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0260881754060825,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
9,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0757156939279409,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
10,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.00576595912994402,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
11,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.00187191554910967,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
12,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0307800904440893,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
13,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.00464361934154394,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
14,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.00191266047723522,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
15,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0263995763701537,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
16,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0290127965980174,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
17,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0364390211614898,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
18,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.00971181400691687,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
19,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-3.16152262823454e-05,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
20,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.00104306506277502,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
21,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.00359681437626444,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
22,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0703613577301049,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
23,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0405698818883389,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
24,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0074132267096057,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
25,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.035135043581907,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
26,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.00328251514895067,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
27,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-1.25409217484231e-05,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
28,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0245211040615988,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
29,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.00691517345113788,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
30,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0161188727226997,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
31,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0372887674060688,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
32,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.000880136382462004,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
33,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.000416533602589999,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
34,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.00528775851324693,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
35,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0649392056039293,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
36,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0385294401145288,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
37,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0282143224719222,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
38,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.017657487355608,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
39,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.00418859601206056,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
40,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.00914387304333009,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
41,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0437960963394777,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
42,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.00375369389028708,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
43,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.00915498178448278,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
44,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0204904326554237,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
45,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.041562020010117,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
46,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.00879887857617976,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
47,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0192781858828219,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
48,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.042354140422998,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
49,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",0.0302687931341963,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
50,5,"rbeta_hat_sgwas_MDD.phenotype_SCZ.phenotype",-0.0313188468897678,"2-variate","Sibship","MDD","SCZ","MDD  /  SCZ","MDD / SCZ"
1,0,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0188065067510619,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
1,1,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0429933064761562,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
1,2,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.120883890446529,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
1,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0965197461869654,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
1,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.146879579842484,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
1,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.171540916337294,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
2,0,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.00964481701428658,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
2,1,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.12846827153585,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
2,2,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.133436495539708,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
2,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.182826870263006,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
2,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.18625494301486,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
2,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.195787541215045,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
3,0,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.00793539916389805,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
3,1,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.00792914402718414,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
3,2,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0568716985240196,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
3,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0830948169782764,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
3,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.115752440433741,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
3,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.126458318024616,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
4,0,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0178678061026308,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
4,1,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0581044993445048,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
4,2,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0782752829517861,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
4,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.105589503517659,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
4,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.115957306874533,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
4,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.173453236448648,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
5,0,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",-0.00797187334837847,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
5,1,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0476328398222468,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
5,2,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.077349488142731,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
5,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.102686296480064,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
5,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.15206653939903,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
5,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.178480749503405,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
6,0,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",-0.0179543182720147,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
6,1,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0531231823058447,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
6,2,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0887488882235696,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
6,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.127212449064998,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
6,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.138634499470518,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
6,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.160538995952998,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
7,0,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0219135613728417,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
7,1,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0590007588924563,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
7,2,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.117651386809088,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
7,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.134714871128385,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
7,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.19786854633664,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
7,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.157510250194214,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
8,0,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",-0.010362683847308,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
8,1,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0176530643104521,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
8,2,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.116875003266579,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
8,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.157082380914129,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
8,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.179846823762546,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
8,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.220065465501339,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
9,0,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0254317444705748,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
9,1,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0433870773548087,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
9,2,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.102559297144539,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
9,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.110703675635938,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
9,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.182081138276486,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
9,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.176758329565004,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
10,0,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0675171757616541,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
10,1,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0940472809679453,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
10,2,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.145196276969118,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
10,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.179398974272098,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
10,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.184792865240666,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
10,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.213141695793463,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
11,0,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",-0.035361693865895,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
11,1,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0573710465854186,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
11,2,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0897162023105562,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
11,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.145880723852901,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
11,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.181398750442704,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
11,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.178656525503325,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
12,0,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0177095519040544,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
12,1,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.047896074845201,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
12,2,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.148626996440196,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
12,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.170342253300493,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
12,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.180589738164221,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
12,5,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.235661563695448,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
13,0,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0301404545020795,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
13,1,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.0265628363203822,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
13,2,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.104022358928592,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
13,3,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.108635597390902,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
13,4,"rbeta_hat_pgwas_ADHD.phenotype_ALC.phenotype",0.172530651445622,"6-variate","Population","ADHD","ALC","ADHD  /  ALC","ADHD / ALC"
